TemP (K),Time (min),PS (mm),BET (m2/g),PV (cm3),C (wt.%),H  (wt.%),N  (wt.%),O  (wt.%),Qm (mg/g),TP_Benzocaine,TP_Ciprofloxacin,TP_Citalopram,TP_Diclofenac ,TP_Dimetridazole,TP_Floxentine,TP_Metronidazole,TP_Nitroimidazole,TP_Norfloxacin,TP_Oxytetracycline,TP_Salicylic acid,TP_Sulfadiazine,TP_Sulfamethoxazole,TP_Tetracycline,TP_Triclosan,TP_ibuprofen,TP_sulfamethazine 
581.6265,83.96328,7.7505913,220.828,0.018262718,43.15446,0.36883178,1.2699504,7.8194556,70.772804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
711.835,69.800224,13.052686,-56.05708,0.23970675,68.74856,1.5808532,2.6901886,20.6834,26.136612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
529.2848,212.95755,12.686535,252.91753,0.03170735,59.431854,0.34065524,2.427036,6.2530274,2.6628876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
604.34717,27.297928,11.2494755,241.08156,0.112941414,61.262142,1.2845325,-0.42820883,9.038662,57.071724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
632.0553,51.90341,9.362658,-2.0736942,0.271722,40.41565,1.2940224,1.9764154,25.189005,56.11304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
706.09064,141.77586,1.7827847,226.13715,0.086366996,62.222897,0.9332257,0.06712938,17.883013,12.21917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678.0847,36.59475,3.9097676,-70.11773,0.20275849,63.921165,0.6927129,2.2250147,18.570612,69.76371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
484.52225,33.488174,13.4157715,415.23605,0.26638615,38.46381,0.7147107,-0.39437795,12.2641325,33.5629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
625.64575,104.73529,12.131168,95.966805,0.13896042,65.051895,0.3675064,-0.37489915,16.990826,81.31127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
667.0543,49.69622,11.638893,153.04317,0.31050068,40.418682,0.53835654,1.7420543,11.866311,46.607727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
617.8781,140.62166,11.182012,309.21805,0.13156207,42.22038,0.4437591,0.1751907,9.829492,52.468758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461.8159,218.31418,10.803349,141.38797,0.13173825,57.448357,0.404941,3.8434525,11.785446,78.1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
684.5033,76.382385,6.307948,378.12283,0.26183894,50.496418,1.0087748,0.68713355,16.526947,0.7864647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
670.6134,28.244682,4.0158024,39.707188,0.16219093,48.681458,1.0810223,1.3104548,6.2801957,12.233587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
584.51434,57.473427,4.677762,329.00848,0.14992028,50.26569,0.4327096,2.5913749,8.89835,19.634941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
696.961,47.525543,1.5433342,-4.6603336,0.03716426,39.3032,0.38850108,0.19128622,17.844734,41.19179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675.174,75.00054,8.002137,149.18523,0.20363064,46.809933,2.0108397,0.89391136,9.587265,69.07503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
590.1676,26.96202,10.447993,-50.099712,0.2677632,58.10581,0.8094963,1.9274166,23.003397,23.235823,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
582.7921,75.31481,12.726488,-78.453636,0.08502529,44.46598,0.38422933,-0.46451783,6.100801,10.543022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646.99603,36.167763,10.504657,193.41608,0.3040301,70.68119,2.3993974,0.3637061,14.881464,39.846596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
708.77386,46.13218,2.9999938,10.209768,0.2883334,44.05131,0.50293577,1.5952537,12.892042,38.189503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
499.18814,80.65759,9.90049,294.24277,0.11128906,39.020046,0.5079974,1.6544635,18.397917,70.06019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
606.8558,30.018578,4.0437016,212.36931,-0.017106604,58.178646,0.4241667,3.7410774,6.8269925,15.057617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
492.0818,126.84081,2.3150303,452.3085,0.23993342,63.93807,3.0381145,0.07784701,20.22323,64.80557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
432.66016,135.69061,11.823204,-12.492182,0.11605662,53.6964,0.54042494,3.7277064,8.962694,2.3429947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
529.6964,77.13253,7.0006394,-21.648996,0.3196474,47.49685,0.47065344,0.8335177,21.401508,78.51069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
717.6033,60.46898,2.3258345,-30.622736,0.30868122,42.390827,2.86329,0.54226124,24.219555,54.865868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
576.52234,39.63244,7.670122,295.8043,0.25299853,72.39407,0.40934864,0.11182726,21.208475,71.98738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
656.5367,55.765427,9.172804,205.30789,0.017842326,51.80437,0.34059742,1.8690836,19.130804,92.51871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677.79584,237.31073,6.5800695,-73.17696,0.25047988,61.363262,0.7268659,3.831667,24.984888,24.537825,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
665.99927,37.33355,3.51803,-20.690073,-0.004279624,40.57181,1.1586436,3.1404154,16.759308,54.153698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
490.2311,202.37274,12.058218,279.02554,0.30641824,39.954422,0.34027758,0.09113062,19.60185,53.184498,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
602.2966,247.93695,9.785024,-39.22375,0.2962298,45.382946,0.5891714,0.14140679,23.091877,6.862726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
688.1203,88.80839,13.397069,-88.8207,0.2871031,71.64685,0.3372908,2.9022355,6.0036645,40.954266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
574.62427,60.225296,10.981428,25.61463,0.31289074,50.20751,0.8610896,1.4648528,22.30082,33.357918,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
490.57596,51.073235,10.063443,-15.148249,0.042416845,58.7538,0.37090507,2.1041543,6.342427,25.709902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
524.3465,185.35783,5.918538,42.06258,0.2099748,39.01384,0.40246287,1.5777131,20.08761,49.38972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
504.93054,60.142677,11.185411,437.5572,0.09715143,45.207115,0.88303375,0.03913678,11.042334,25.947237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
486.1374,44.14714,12.055008,325.3662,0.08300531,47.400852,0.58272326,3.7464473,20.231926,43.787445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
500.45,39.57097,11.048275,12.675238,0.09598844,60.167225,0.44175938,0.12880374,9.651563,72.17926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520.355,31.5094,11.764209,158.76112,0.2604474,63.0956,1.1786004,-0.17851304,21.591743,75.21991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
527.4656,27.387985,11.6015835,-83.622185,0.05549432,56.122288,0.50106835,2.5669315,23.279743,93.17846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452.7517,38.907417,10.913927,182.4974,0.03844167,71.61737,0.8641207,2.0246584,20.157278,75.03977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
484.5877,203.79216,3.5101647,214.6618,0.010697757,42.570442,0.71728146,1.8371553,18.569948,21.347397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
429.4015,46.28373,12.311192,125.89807,0.19627437,42.4749,0.6055428,3.9964042,11.6701145,63.27942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
442.82156,46.934914,13.376905,175.2886,0.083766915,59.862904,0.63290787,4.0479,20.738731,76.112236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
633.5054,29.530083,9.884937,-82.56176,0.040510055,44.096294,1.6537502,0.39280117,7.180059,15.980114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622.90814,158.33643,9.225662,1.0551052,0.08452546,56.81956,0.89908755,3.3995829,9.688286,23.169477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508.14563,250.48386,4.595337,106.88115,0.063974746,46.333664,0.34086016,0.07926787,7.396914,16.095182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
590.3441,57.601723,11.299856,339.88116,0.31302688,69.33266,0.42067793,1.8442664,20.629835,32.99028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
613.54364,39.039017,11.405638,17.519156,0.20558167,45.18263,2.2046964,-0.009498348,8.063829,72.685616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
552.38165,38.09233,9.107008,150.21614,0.2717153,50.01073,1.7644124,-0.07723426,10.081104,19.49208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432.93777,87.59605,8.320804,91.754776,0.07461918,48.9306,0.38326827,3.5923188,15.241503,83.08884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
636.82385,29.376709,5.8239145,371.1752,0.19033492,55.66721,0.35625127,3.9807591,7.9133763,65.23707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
677.31903,48.064117,7.237358,119.53079,0.25082827,41.941853,0.74550414,1.7974085,6.3986506,22.32984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464.53412,65.914856,10.917717,228.75998,0.13952002,72.84167,0.7059629,2.1808786,16.993874,83.92762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
703.3843,104.91994,10.615834,306.83224,-0.011583979,72.21604,0.42755476,4.283296,24.842457,48.197075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
565.6367,172.14154,12.169011,278.0037,0.17400555,52.66536,1.1534125,3.0063782,7.8910193,4.5638084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
707.9258,51.14321,3.8343246,123.25423,0.015432348,52.02908,0.951228,4.2415895,10.065186,28.860172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
606.13586,67.78925,5.7342863,80.827065,0.05975658,45.101357,0.7327497,0.8100885,15.587344,13.457527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
619.7809,28.964363,3.010051,32.478825,0.02059317,62.37701,1.3050891,0.05825163,11.632587,91.17013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618.38806,32.393845,7.1235156,112.914276,0.19780983,59.481613,1.0948935,1.0435303,16.293884,0.043437988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496.27408,59.460846,11.661644,235.78639,0.2769003,43.594044,1.3189418,2.5510204,19.781946,62.815742,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
714.9151,54.685646,9.775477,-7.3669834,0.28322497,40.24717,0.8670703,3.8333414,17.552755,43.693367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
669.98096,60.922714,1.3366702,317.3855,0.17303455,52.30288,0.87012255,1.2189615,20.952085,51.726864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
703.5945,39.303665,12.425053,33.447056,0.20615487,52.370045,1.1172336,0.6988239,13.810788,35.02334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
456.3661,33.57464,7.9898777,118.09323,0.008571421,72.47349,0.38747326,1.6061453,6.1842,87.68186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612.7905,42.44062,4.807814,285.51645,0.13444957,47.89748,0.3490167,0.065793164,9.955091,49.413773,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
699.2213,154.594,10.639864,1.3269863,0.26719192,47.81436,0.81347764,0.36799777,17.994154,16.560715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
481.6549,39.499657,11.8222475,23.884161,-0.009457137,55.789677,0.34063652,0.1830969,13.30881,18.838215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596.78564,164.74966,12.213097,178.33734,0.050816003,43.898582,0.8646321,4.117968,17.068768,16.787682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
713.1469,25.808746,3.8873234,17.638952,0.18199928,68.68995,0.3313513,2.4411645,7.488502,30.031504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
531.9094,51.201347,10.679169,362.6067,0.18568903,58.105293,0.83369684,-0.28739238,24.6266,77.32142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
631.7017,112.83072,3.882104,273.07983,0.272852,57.59404,0.80240667,-0.3263092,24.076502,75.23487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
496.26434,50.44951,4.589312,431.50504,0.0536439,67.74711,0.7394668,2.2606027,19.39995,86.44689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
648.93823,25.63073,3.3756664,7.05451,0.18717444,43.525864,0.58371997,-0.53534317,12.117659,48.59063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
700.9531,63.408005,9.125203,339.78372,0.106038705,59.800426,0.41467014,3.702573,21.35677,39.334106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
713.52246,28.499954,5.0087237,385.1563,0.050996754,64.36776,0.36538675,3.274816,7.9061117,72.66688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
569.97015,71.019516,8.018398,454.69727,0.21193051,53.79104,2.607385,3.884969,11.80291,40.703224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
442.29712,152.65219,10.555407,67.07305,0.2183173,38.50908,0.6133832,4.1252575,24.126444,30.44399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
584.1476,30.42772,2.4409401,255.54907,0.29565173,46.465706,0.5223949,-0.39594364,10.39303,47.51599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
606.4128,77.82463,13.17327,54.687443,0.124408804,49.828068,0.45783058,0.39014816,10.213177,68.48674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
645.83026,79.229836,11.1331215,-31.817621,0.06413224,57.597843,0.76619303,0.14314999,16.500067,5.895199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
580.46906,211.03809,12.01941,203.83519,0.058543142,73.894936,0.3506668,1.8128058,13.039098,17.171038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
403.53772,126.847305,5.9058337,152.79985,0.2016112,44.540672,0.35608938,4.3513036,15.4506855,85.4129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
561.8724,251.42226,10.864848,173.85435,0.20066182,42.950775,0.3397626,3.475189,12.659197,31.268047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
690.3183,25.73964,1.72807,76.237366,0.015589629,62.549515,0.46212247,2.0946066,8.236877,28.186562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
716.70166,107.985344,4.034345,-40.40063,0.16318917,40.117554,0.5132698,-0.46639705,14.862592,22.27475,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
714.0744,245.57114,8.209408,343.24643,0.30850452,48.88012,0.411266,0.40550792,14.373517,3.7306175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
672.5041,93.72408,13.178639,69.0598,0.29314554,53.171555,0.47339383,3.6586576,20.777088,9.701916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
555.61475,220.07375,12.855621,297.3801,0.2561899,41.292915,0.40862456,2.9480622,17.129025,88.99659,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
717.2225,25.41423,8.149204,169.77998,0.32720512,57.604412,0.34825996,-0.4675362,23.851982,88.68873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
472.12054,118.85031,13.38202,-9.732355,0.17784716,45.983475,1.7376474,4.284511,25.63093,85.14115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
573.6976,65.02483,7.777372,353.80023,0.285386,59.522392,1.8834571,1.8232167,20.60192,85.73681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
683.2975,35.687622,6.7142167,-93.70721,0.23776624,38.527767,0.35559073,-0.10209846,5.9987226,33.157482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
404.68042,99.519516,13.460963,92.37804,0.27948532,44.630245,0.69115007,2.903521,25.181149,33.87325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
508.71036,222.33525,12.798626,35.923923,0.0921641,56.331608,1.3133799,3.755342,12.271908,17.281368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
554.22504,55.57624,7.36491,224.10121,0.14297464,71.52195,0.46862724,-0.23821305,9.950216,64.08615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
631.1828,34.3218,10.640683,-41.943295,0.1416769,40.825066,0.44516578,3.0985558,23.05086,84.597176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
459.56778,37.128273,11.4974575,244.38638,0.055300433,69.396225,0.59102976,3.811469,18.57632,64.92839,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
645.9126,25.193237,9.809865,-48.646984,0.18064795,72.48495,1.8406898,0.93762815,22.807297,62.66933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
710.19684,36.254387,4.7154384,168.01608,0.30679983,49.78318,0.58164,1.2248803,21.318521,20.247175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.87103,161.43922,8.831006,63.149906,0.22630115,48.008846,1.0057569,2.1202264,11.418924,41.955593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
687.16,91.41999,12.838578,-75.42742,0.13129254,47.62173,1.2269783,1.0376631,10.257747,12.001301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
541.2308,31.277184,12.414972,255.77864,0.006648709,40.39973,0.8181431,3.3460405,10.677555,78.79939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
639.4544,57.081795,12.4893875,161.1982,0.052841496,44.734657,0.38273373,4.2044754,12.303832,0.46844485,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
496.7224,58.84369,10.381017,237.6586,0.087826595,51.442192,0.39380768,2.8022184,7.8523765,58.641975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
621.5887,100.1068,6.8703327,266.65445,0.1675963,47.9115,0.7102002,3.9263182,21.86647,58.61408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
570.73816,63.049072,3.9509265,71.05058,0.2682483,38.344616,0.7421242,2.3431168,7.7751555,25.501228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
561.3536,186.37393,11.234356,352.75165,0.10234033,55.169624,0.50907445,2.9230142,21.980534,44.6688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
714.2512,139.04239,13.4041605,-70.78501,0.3229662,51.723965,0.3957843,0.81518495,22.274408,6.1208153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478.66263,203.22083,9.190779,39.811558,0.036005948,43.34604,0.52466285,3.4077482,14.844209,67.985435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
575.4449,35.196945,13.307145,217.10321,0.32633382,69.647316,1.0478693,0.09922875,23.719807,62.626747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
480.65338,28.334084,8.091365,-50.88957,0.105421156,57.82981,1.8761382,0.2832682,6.1502347,26.075773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
436.09662,208.44827,12.944796,-100.68807,0.3160122,42.73405,0.66114616,-0.1043055,24.648273,37.60655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
511.45438,74.75993,8.323484,72.45074,0.15823346,43.974182,1.0407364,1.6815921,21.072939,13.062998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502.3675,32.93038,10.413835,-81.977135,0.18131563,44.38408,0.98177874,4.027206,8.702823,16.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
638.87195,109.14233,9.886018,386.2678,0.28921008,51.468937,1.294042,-0.21000646,25.491772,50.23121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682.82416,246.9371,5.49645,423.27048,0.15915385,44.0668,0.41211763,1.8382217,19.195087,60.60103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
463.4137,208.77837,13.360084,173.45963,0.28365764,38.477097,0.37559775,1.9346509,24.355806,73.82241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
531.4277,34.590256,10.954953,-11.191736,0.04714821,71.83273,0.36835662,0.8885932,9.611649,59.714348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
689.21783,246.11775,13.161778,-107.29073,0.15118636,63.991848,0.3442606,3.3712935,12.294239,52.359467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
653.8244,44.65732,3.921422,257.54593,0.14932333,47.65222,0.84722936,1.0187482,7.7043853,22.90606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
569.9863,55.288437,11.075923,281.05264,0.12854841,52.82296,1.5740185,3.4275806,24.002335,25.266031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725.0563,97.66817,10.151192,115.62365,0.29470474,39.61513,0.981007,0.77344954,16.287085,47.38881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571.07733,29.012253,8.900854,337.75443,0.21808831,70.594,0.50197494,3.8733406,15.296867,93.82861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
515.9504,74.045876,10.8652525,185.0786,0.14474618,58.10652,0.38341954,-0.058939923,15.056757,65.01615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
598.9378,99.38516,10.348107,169.15125,0.23381181,41.94877,1.120913,2.1180525,22.293386,89.62378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
685.2475,80.60372,11.233135,121.05259,0.22098231,54.735054,2.7926586,0.14705576,16.7332,19.987524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
641.42236,186.72838,11.437535,-85.71935,0.28279465,39.29312,0.40546134,0.59932315,16.108639,87.84553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572.242,95.03545,6.826154,398.12732,0.29572383,44.172997,1.8971479,0.20111252,7.3773437,66.09254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
473.0374,40.662033,10.886936,13.69956,0.16483115,48.415543,0.37475362,-0.5204077,7.2606587,52.65603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
519.90643,76.91514,5.247691,66.140144,0.21861616,40.10907,0.83803356,3.2401507,24.167952,23.17993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
488.03027,166.97392,12.707016,-22.144953,0.2886105,57.297684,0.4033318,3.1872945,25.256414,91.51318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
709.2911,43.631035,11.823017,280.9147,0.27037105,45.50524,0.3993074,-0.52811813,9.074129,10.271906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
451.78452,119.05315,12.8500805,35.960148,0.30445915,46.239876,0.34106353,1.0327312,6.922094,11.757128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418.10254,64.870224,4.7804995,331.87167,0.28822306,72.27585,1.4886814,0.34789515,6.101793,34.559956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
601.29675,167.86226,9.63648,185.33514,0.3162508,40.92006,1.1900202,0.06685472,17.724186,49.96249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
630.4556,121.39087,7.03343,404.4363,0.22113162,39.46953,0.7778319,1.0225242,22.299368,83.1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
420.1679,82.922195,7.6353993,308.46832,0.14725414,44.42922,0.4058732,0.86456287,8.439933,3.1080742,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
510.94177,86.28996,10.312435,235.15488,0.22163637,42.82624,0.81967735,-0.3267343,11.417627,39.722515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
423.40295,32.175156,11.278601,-8.488825,0.19896075,44.910892,0.3542854,0.9303068,10.193471,78.95412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
494.18152,80.02194,5.1821632,213.71136,0.2640759,51.04803,1.4551898,1.651123,23.949299,88.21531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
578.7545,217.77094,7.8490567,88.81398,0.15309958,65.06151,0.5599197,0.9947485,23.048878,91.153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
550.81464,133.77689,9.296748,85.719864,-0.013700451,74.60852,0.8460686,2.5636845,9.6863785,57.18398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
585.5934,230.92332,10.4559355,-43.93571,-0.001015808,41.247578,0.3547645,4.5232515,13.178884,49.291687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
694.94904,87.09749,7.2901483,-20.249994,0.20070793,44.88898,1.0515914,1.4273152,8.249373,26.906414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
695.20044,211.15996,5.0981474,41.849003,0.061667245,45.234287,0.38803926,4.2457848,17.965229,8.23251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504.50034,41.202957,13.334424,388.2644,0.27167466,42.302628,0.55468965,1.380283,8.392481,44.255005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
518.5505,202.21492,10.541505,88.886024,0.24136028,38.21718,0.49648526,1.5655863,15.435811,0.41484454,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
631.24677,211.52013,12.209483,-36.057735,0.1954505,47.76761,0.33960024,1.7913734,23.122377,65.51009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
431.79584,104.83284,11.798199,42.7932,-0.024314221,50.767952,0.34329155,2.3268602,8.068127,55.681812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
690.0521,133.38528,7.1331315,185.86157,0.10460412,46.435017,0.41603687,0.40997064,11.01478,21.663088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
560.4387,29.95324,10.850213,95.60788,0.18853348,72.3513,0.51584876,3.082236,6.6931014,94.053795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
568.8585,95.4689,4.546874,-75.89294,0.10045531,38.304398,0.49353698,-0.04200219,8.4140215,26.60621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
607.75385,40.766632,7.4019566,270.1168,0.31896994,53.399006,0.5605309,1.8202299,13.077831,13.269377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
